Id,Population Group,Id,Id2,Geography,Total:,"Less than $10,000","$10,000 to $14,999","$15,000 to $19,999","$20,000 to $24,999","$25,000 to $29,999","$30,000 to $34,999","$35,000 to $39,999","$40,000 to $44,999","$45,000 to $49,999","$50,000 to $59,999","$60,000 to $74,999","$75,000 to $99,999","$100,000 to $124,999","$125,000 to $149,999","$150,000 to $199,999","$200,000 or more"
1,Total population,1580000US3651000005023600,3651000005023600,"Census Tract 236, Bronx County, New York city, New York",625,153,52,30,48,34,37,47,39,20,41,50,41,5,6,9,13
1,Total population,1580000US3651000005023701,3651000005023701,"Census Tract 237.01, Bronx County, New York city, New York",2631,836,249,167,226,189,173,152,145,59,129,169,91,0,23,17,6
1,Total population,1580000US3651000005023702,3651000005023702,"Census Tract 237.02, Bronx County, New York city, New York",334,139,24,15,44,10,26,10,4,7,22,10,11,0,0,12,0
1,Total population,1580000US3651000005023900,3651000005023900,"Census Tract 239, Bronx County, New York city, New York",2499,920,256,200,173,203,226,68,63,66,132,68,64,30,18,12,0
1,Total population,1580000US3651000005024000,3651000005024000,"Census Tract 240, Bronx County, New York city, New York",1119,180,36,98,139,110,54,65,68,64,99,62,54,52,18,10,10
1,Total population,1580000US3651000005024100,3651000005024100,"Census Tract 241, Bronx County, New York city, New York",1738,577,180,120,109,127,114,121,104,30,93,60,51,19,10,23,0
1,Total population,1580000US3651000005024300,3651000005024300,"Census Tract 243, Bronx County, New York city, New York",1720,419,250,156,129,144,97,114,55,71,85,37,110,9,6,11,27
1,Total population,1580000US3651000005024400,3651000005024400,"Census Tract 244, Bronx County, New York city, New York",806,55,85,28,81,71,27,35,21,59,128,81,43,43,36,8,5
1,Total population,1580000US3651000005024500,3651000005024500,"Census Tract 245, Bronx County, New York city, New York",2497,738,249,181,173,257,173,84,58,110,125,214,115,15,0,5,0
1,Total population,1580000US3651000005024600,3651000005024600,"Census Tract 246, Bronx County, New York city, New York",865,53,39,35,19,22,58,49,75,69,72,123,135,50,43,9,14
1,Total population,1580000US3651000005024700,3651000005024700,"Census Tract 247, Bronx County, New York city, New York",599,84,47,25,35,56,26,47,55,10,92,58,49,0,0,0,15
1,Total population,1580000US3651000005024800,3651000005024800,"Census Tract 248, Bronx County, New York city, New York",1241,82,66,44,86,30,90,79,123,25,138,122,183,82,61,25,5
1,Total population,1580000US3651000005025000,3651000005025000,"Census Tract 250, Bronx County, New York city, New York",1015,109,64,63,76,50,115,36,68,56,106,73,149,29,5,16,0
1,Total population,1580000US3651000005025100,3651000005025100,"Census Tract 251, Bronx County, New York city, New York",2006,538,175,165,144,110,111,47,123,194,114,115,106,44,8,0,12
1,Total population,1580000US3651000005025200,3651000005025200,"Census Tract 252, Bronx County, New York city, New York",945,88,42,53,50,66,43,46,77,44,30,82,167,75,46,19,17
1,Total population,1580000US3651000005025300,3651000005025300,"Census Tract 253, Bronx County, New York city, New York",1949,533,246,137,210,84,196,74,48,105,66,158,63,16,0,5,8
1,Total population,1580000US3651000005025400,3651000005025400,"Census Tract 254, Bronx County, New York city, New York",860,100,86,59,42,68,44,7,20,30,81,83,153,60,21,0,6
1,Total population,1580000US3651000005025500,3651000005025500,"Census Tract 255, Bronx County, New York city, New York",2067,633,179,177,132,132,62,139,110,73,142,188,40,27,17,10,6
1,Total population,1580000US3651000005025600,3651000005025600,"Census Tract 256, Bronx County, New York city, New York",661,84,44,61,52,71,20,44,12,16,28,110,70,31,7,11,0
1,Total population,1580000US3651000005025700,3651000005025700,"Census Tract 257, Bronx County, New York city, New York",563,156,48,26,25,32,40,50,16,4,44,60,25,27,0,10,0
1,Total population,1580000US3651000005026100,3651000005026100,"Census Tract 261, Bronx County, New York city, New York",687,16,9,19,43,44,20,31,25,56,111,98,81,66,52,7,9
1,Total population,1580000US3651000005026300,3651000005026300,"Census Tract 263, Bronx County, New York city, New York",2874,731,227,182,268,135,217,170,94,156,171,213,190,46,46,15,13
1,Total population,1580000US3651000005026400,3651000005026400,"Census Tract 264, Bronx County, New York city, New York",2017,220,68,116,118,85,57,131,104,134,201,236,291,144,55,32,25
1,Total population,1580000US3651000005026500,3651000005026500,"Census Tract 265, Bronx County, New York city, New York",1908,565,152,179,140,141,100,125,129,46,121,101,68,4,16,11,10
1,Total population,1580000US3651000005026601,3651000005026601,"Census Tract 266.01, Bronx County, New York city, New York",1374,248,129,105,79,97,70,89,48,29,95,242,94,13,21,15,0
1,Total population,1580000US3651000005026602,3651000005026602,"Census Tract 266.02, Bronx County, New York city, New York",2580,372,192,131,173,264,148,164,88,140,135,298,231,189,21,8,26
1,Total population,1580000US3651000005026700,3651000005026700,"Census Tract 267, Bronx County, New York city, New York",3771,755,334,379,250,310,296,151,196,161,283,322,184,62,18,31,39
1,Total population,1580000US3651000005026900,3651000005026900,"Census Tract 269, Bronx County, New York city, New York",1399,283,76,67,120,100,108,115,59,44,114,141,105,34,14,15,4
1,Total population,1580000US3651000005027101,3651000005027101,"Census Tract 271.01, Bronx County, New York city, New York",609,288,56,59,17,46,24,14,0,33,22,35,15,0,0,0,0
1,Total population,1580000US3651000005027300,3651000005027300,"Census Tract 273, Bronx County, New York city, New York",2520,647,133,141,173,248,160,96,108,95,246,243,78,66,44,42,0
1,Total population,1580000US3651000005027400,3651000005027400,"Census Tract 274, Bronx County, New York city, New York",3186,347,181,159,172,183,174,172,111,100,296,341,429,282,123,66,50
1,Total population,1580000US3651000005027700,3651000005027700,"Census Tract 277, Bronx County, New York city, New York",1798,370,177,178,142,149,209,90,98,87,67,142,39,30,0,7,13
1,Total population,1580000US3651000005027900,3651000005027900,"Census Tract 279, Bronx County, New York city, New York",2752,354,202,145,138,196,127,195,211,94,313,224,369,108,32,19,25
1,Total population,1580000US3651000005028100,3651000005028100,"Census Tract 281, Bronx County, New York city, New York",1943,120,125,81,154,169,126,211,119,131,258,146,204,52,7,29,11
1,Total population,1580000US3651000005028300,3651000005028300,"Census Tract 283, Bronx County, New York city, New York",459,91,21,34,48,10,20,50,25,28,36,38,26,25,7,0,0
1,Total population,1580000US3651000005028400,3651000005028400,"Census Tract 284, Bronx County, New York city, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Total population,1580000US3651000005028500,3651000005028500,"Census Tract 285, Bronx County, New York city, New York",1620,261,108,105,91,138,89,95,140,88,115,193,143,54,0,0,0
1,Total population,1580000US3651000005028600,3651000005028600,"Census Tract 286, Bronx County, New York city, New York",606,73,23,0,39,45,42,49,19,21,72,52,74,53,44,0,0
1,Total population,1580000US3651000005028700,3651000005028700,"Census Tract 287, Bronx County, New York city, New York",1166,166,52,50,67,51,126,94,81,59,80,115,121,24,35,26,19
1,Total population,1580000US3651000005028800,3651000005028800,"Census Tract 288, Bronx County, New York city, New York",1229,98,44,54,48,90,40,63,53,38,143,126,190,99,63,63,17
1,Total population,1580000US3651000005028900,3651000005028900,"Census Tract 289, Bronx County, New York city, New York",1692,279,137,124,125,149,105,99,135,122,147,116,90,27,22,9,6
1,Total population,1580000US3651000005029300,3651000005029300,"Census Tract 293, Bronx County, New York city, New York",3678,233,188,148,138,114,132,142,229,105,318,469,414,296,199,263,290
1,Total population,1580000US3651000005029500,3651000005029500,"Census Tract 295, Bronx County, New York city, New York",1997,131,86,145,73,84,130,105,123,143,208,223,254,161,83,22,26
1,Total population,1580000US3651000005029600,3651000005029600,"Census Tract 296, Bronx County, New York city, New York",1334,313,41,176,47,104,91,68,59,28,169,112,67,24,10,25,0
1,Total population,1580000US3651000005029700,3651000005029700,"Census Tract 297, Bronx County, New York city, New York",1747,130,55,72,77,46,65,65,119,123,122,231,249,137,101,67,88
1,Total population,1580000US3651000005030000,3651000005030000,"Census Tract 300, Bronx County, New York city, New York",2671,347,106,172,188,120,136,130,124,159,287,336,278,152,58,35,43
1,Total population,1580000US3651000005030100,3651000005030100,"Census Tract 301, Bronx County, New York city, New York",568,45,81,66,21,16,12,6,30,21,20,69,31,38,41,40,31
1,Total population,1580000US3651000005030200,3651000005030200,"Census Tract 302, Bronx County, New York city, New York",4060,306,298,182,288,286,301,296,273,219,472,504,401,155,61,11,7
1,Total population,1580000US3651000005030700,3651000005030700,"Census Tract 307, Bronx County, New York city, New York",4042,235,158,154,152,120,161,134,136,76,431,401,554,445,254,291,340
1,Total population,1580000US3651000005031000,3651000005031000,"Census Tract 310, Bronx County, New York city, New York",1145,49,33,55,61,31,84,84,115,20,57,179,155,119,48,18,37
1,Total population,1580000US3651000005031200,3651000005031200,"Census Tract 312, Bronx County, New York city, New York",632,38,30,7,44,80,15,48,39,13,60,51,101,46,19,34,7
1,Total population,1580000US3651000005031400,3651000005031400,"Census Tract 314, Bronx County, New York city, New York",660,51,26,34,35,10,17,39,15,51,24,76,95,99,47,31,10
1,Total population,1580000US3651000005031600,3651000005031600,"Census Tract 316, Bronx County, New York city, New York",676,80,55,27,47,20,30,43,85,38,40,53,28,56,42,27,5
1,Total population,1580000US3651000005031700,3651000005031700,"Census Tract 317, Bronx County, New York city, New York",205,104,56,0,17,0,0,0,0,0,0,0,0,11,0,0,17
1,Total population,1580000US3651000005031800,3651000005031800,"Census Tract 318, Bronx County, New York city, New York",579,31,30,24,18,27,21,29,10,30,81,90,91,66,10,13,8
1,Total population,1580000US3651000005032000,3651000005032000,"Census Tract 320, Bronx County, New York city, New York",707,38,51,21,37,42,46,18,32,5,90,82,156,53,18,5,13
1,Total population,1580000US3651000005032200,3651000005032200,"Census Tract 322, Bronx County, New York city, New York",417,27,29,22,7,41,0,48,29,30,50,54,35,17,21,0,7
1,Total population,1580000US3651000005032300,3651000005032300,"Census Tract 323, Bronx County, New York city, New York",2751,147,87,132,91,84,197,183,139,100,251,408,368,228,152,84,100
1,Total population,1580000US3651000005032400,3651000005032400,"Census Tract 324, Bronx County, New York city, New York",1232,366,168,93,80,92,134,48,44,12,60,38,51,21,0,14,11
1,Total population,1580000US3651000005032800,3651000005032800,"Census Tract 328, Bronx County, New York city, New York",1492,259,142,137,146,103,121,45,97,37,97,131,66,71,24,5,11
1,Total population,1580000US3651000005032900,3651000005032900,"Census Tract 329, Bronx County, New York city, New York",641,104,31,23,9,14,20,6,29,21,32,118,66,72,39,15,42
1,Total population,1580000US3651000005033000,3651000005033000,"Census Tract 330, Bronx County, New York city, New York",2066,439,96,81,195,196,148,160,113,67,167,132,151,62,37,22,0
1,Total population,1580000US3651000005033200,3651000005033200,"Census Tract 332, Bronx County, New York city, New York",3327,533,336,178,294,194,199,171,147,105,419,328,259,102,33,29,0
1,Total population,1580000US3651000005033300,3651000005033300,"Census Tract 333, Bronx County, New York city, New York",149,6,0,0,0,0,0,0,0,0,4,11,14,19,13,20,62
1,Total population,1580000US3651000005033600,3651000005033600,"Census Tract 336, Bronx County, New York city, New York",2478,656,242,177,162,158,156,180,98,123,134,256,127,0,9,0,0
1,Total population,1580000US3651000005033800,3651000005033800,"Census Tract 338, Bronx County, New York city, New York",1301,341,99,91,117,151,22,66,77,62,69,103,50,22,22,0,9
1,Total population,1580000US3651000005033900,3651000005033900,"Census Tract 339, Bronx County, New York city, New York",493,30,35,35,11,12,14,36,38,34,53,47,54,29,37,16,12
1,Total population,1580000US3651000005034000,3651000005034000,"Census Tract 340, Bronx County, New York city, New York",1659,304,141,93,168,138,106,120,51,72,113,147,131,36,17,7,15
1,Total population,1580000US3651000005034100,3651000005034100,"Census Tract 341, Bronx County, New York city, New York",581,45,38,45,22,5,13,24,20,17,46,78,60,50,28,62,28
1,Total population,1580000US3651000005034200,3651000005034200,"Census Tract 342, Bronx County, New York city, New York",538,65,42,31,31,46,21,25,25,18,59,55,61,5,33,9,12
1,Total population,1580000US3651000005034300,3651000005034300,"Census Tract 343, Bronx County, New York city, New York",521,19,11,25,32,28,36,18,7,31,47,60,63,68,31,35,10
1,Total population,1580000US3651000005034400,3651000005034400,"Census Tract 344, Bronx County, New York city, New York",662,33,48,70,74,19,21,61,56,13,31,69,81,23,44,19,0
1,Total population,1580000US3651000005034500,3651000005034500,"Census Tract 345, Bronx County, New York city, New York",1519,175,48,30,74,46,118,76,67,91,161,136,152,146,79,75,45
1,Total population,1580000US3651000005034600,3651000005034600,"Census Tract 346, Bronx County, New York city, New York",1754,365,112,134,97,71,132,118,59,80,147,152,137,75,34,31,10
1,Total population,1580000US3651000005035000,3651000005035000,"Census Tract 350, Bronx County, New York city, New York",649,56,0,41,17,33,42,33,33,44,94,100,80,50,8,18,0
1,Total population,1580000US3651000005035100,3651000005035100,"Census Tract 351, Bronx County, New York city, New York",1117,97,40,45,83,31,54,65,84,60,128,129,128,40,37,19,77
1,Total population,1580000US3651000005035200,3651000005035200,"Census Tract 352, Bronx County, New York city, New York",723,66,57,63,115,20,55,10,27,7,23,99,104,53,7,1,16
1,Total population,1580000US3651000005035400,3651000005035400,"Census Tract 354, Bronx County, New York city, New York",234,11,22,0,5,13,0,10,6,20,18,23,33,28,24,10,11
1,Total population,1580000US3651000005035600,3651000005035600,"Census Tract 356, Bronx County, New York city, New York",661,71,5,50,54,33,59,23,17,29,55,73,77,54,30,23,8
1,Total population,1580000US3651000005035800,3651000005035800,"Census Tract 358, Bronx County, New York city, New York",2379,250,120,149,113,119,170,166,146,134,190,284,254,126,53,39,66
1,Total population,1580000US3651000005035900,3651000005035900,"Census Tract 359, Bronx County, New York city, New York",481,127,32,17,27,17,40,83,48,7,27,41,15,0,0,0,0
1,Total population,1580000US3651000005036100,3651000005036100,"Census Tract 361, Bronx County, New York city, New York",2130,902,265,161,137,144,97,55,69,51,141,33,59,9,0,7,0
1,Total population,1580000US3651000005036300,3651000005036300,"Census Tract 363, Bronx County, New York city, New York",2094,804,257,157,168,216,52,56,72,65,74,79,47,32,0,15,0
1,Total population,1580000US3651000005036400,3651000005036400,"Census Tract 364, Bronx County, New York city, New York",851,50,33,55,16,51,49,52,35,35,31,92,162,110,48,21,11
1,Total population,1580000US3651000005036501,3651000005036501,"Census Tract 365.01, Bronx County, New York city, New York",1154,399,101,98,93,76,95,26,71,56,42,38,51,8,0,0,0
1,Total population,1580000US3651000005036502,3651000005036502,"Census Tract 365.02, Bronx County, New York city, New York",556,157,56,104,41,58,21,28,16,13,37,10,7,8,0,0,0
1,Total population,1580000US3651000005036600,3651000005036600,"Census Tract 366, Bronx County, New York city, New York",303,21,8,6,6,8,19,22,51,22,48,74,9,0,9,0,0
1,Total population,1580000US3651000005036700,3651000005036700,"Census Tract 367, Bronx County, New York city, New York",620,223,56,45,42,49,22,27,13,15,28,38,33,22,0,0,7
1,Total population,1580000US3651000005036800,3651000005036800,"Census Tract 368, Bronx County, New York city, New York",533,76,35,15,46,32,58,13,14,9,37,24,110,24,0,13,27
1,Total population,1580000US3651000005036901,3651000005036901,"Census Tract 369.01, Bronx County, New York city, New York",667,311,65,34,37,8,63,22,18,0,36,39,27,0,7,0,0
1,Total population,1580000US3651000005036902,3651000005036902,"Census Tract 369.02, Bronx County, New York city, New York",792,290,86,119,90,69,28,17,6,9,11,35,16,0,0,0,16
1,Total population,1580000US3651000005037000,3651000005037000,"Census Tract 370, Bronx County, New York city, New York",696,115,34,48,23,16,40,58,17,11,36,104,78,83,20,5,8
1,Total population,1580000US3651000005037100,3651000005037100,"Census Tract 371, Bronx County, New York city, New York",1658,632,143,141,114,122,83,62,60,54,80,69,72,6,6,3,11
1,Total population,1580000US3651000005037200,3651000005037200,"Census Tract 372, Bronx County, New York city, New York",699,159,34,61,9,37,60,19,43,27,44,56,96,44,0,0,10
1,Total population,1580000US3651000005037300,3651000005037300,"Census Tract 373, Bronx County, New York city, New York",1619,443,198,125,78,103,154,92,96,47,67,92,54,32,24,7,7
